Data Year,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles,ZIP,Fuel Type
2019,Placer,PHEV,Volvo,S90,1,95129,Electric
2019,Placer,PHEV,Volvo,XC60,2,95130,Electric
2019,Placer,PHEV,Volvo,XC90,7,95131,Electric
2019,Placer,Hydrogen,Honda,Clarity Fuel Cell,1,95132,Electric
2019,Placer,Hydrogen,Hyundai,Nexo,1,95133,Electric
2019,Placer,Hydrogen,Toyota,Mirai,4,95134,Electric
2019,Plumas,Electric,Chevrolet,Bolt EV,1,95135,Electric
2019,Plumas,Electric,Tesla,Model 3,3,95136,Electric
2019,Plumas,PHEV,Honda,Clarity PHEV,1,95138,Electric
2019,Plumas,PHEV,Kia,Niro PHEV,1,95139,Electric
2019,Plumas,PHEV,Toyota,Prius Prime,1,95140,Electric
2019,Riverside,Electric,Audi,e-tron,37,95148,Electric
2019,Riverside,Electric,BMW,i3,21,95155,Electric
2019,Riverside,Electric,Chevrolet,Bolt EV,254,95161,Electric
2019,Riverside,Electric,Chevrolet,Spark EV,1,95202,Electric
2019,Riverside,Electric,FIAT,500e,4,95204,Electric
2019,Riverside,Electric,Honda,Clarity Electric,15,95205,Electric
2019,Riverside,Electric,Hyundai,Ioniq Electric,38,95206,Electric
2019,Riverside,Electric,Hyundai,Kona EV,106,95207,Electric
2019,Riverside,Electric,Jaguar,I-PACE,25,95209,Electric
2019,Riverside,Electric,Kia,Niro EV,28,95210,Electric
2019,Riverside,Electric,Nissan,Leaf,86,95212,Electric
2019,Riverside,Electric,Smart,EQ Fortwo,1,95215,Electric
2019,Riverside,Electric,Tesla,Model 3,1736,95219,Electric
2019,Riverside,Electric,Tesla,Model S,134,95220,Electric
2019,Riverside,Electric,Tesla,Model X,161,95222,Electric
2019,Riverside,Electric,Volkswagen,e-Golf,25,95236,Electric
2019,Riverside,PHEV,Audi,A3 Sportback e-tron,1,95240,Electric
2019,Riverside,PHEV,BMW,3 Series,30,95242,Electric
2019,Riverside,PHEV,BMW,5 Series,116,95247,Electric
2019,Riverside,PHEV,BMW,7 Series,5,95258,Electric
2019,Riverside,PHEV,BMW,i3 REx,115,95301,Electric
2019,Riverside,PHEV,BMW,i8,17,95304,Electric
2019,Riverside,PHEV,BMW,X5,18,95305,Electric
2019,Riverside,PHEV,Cadillac,CT6 PHEV,1,95306,Electric
2019,Riverside,PHEV,Chevrolet,Volt,131,95307,Electric
2019,Riverside,PHEV,Chrysler,Pacifica Hybrid,52,95320,Electric
2019,Riverside,PHEV,Ford,C-MAX Energi,5,95321,Electric
2019,Riverside,PHEV,Ford,Fusion Energi,218,95322,Electric
2019,Riverside,PHEV,Honda,Clarity PHEV,295,95324,Electric
2019,Riverside,PHEV,Hyundai,Ioniq PHEV,59,95326,Electric
2019,Riverside,PHEV,Hyundai,Sonata PHEV,19,95330,Electric
2019,Riverside,PHEV,Kia,Niro PHEV,57,95336,Electric
2019,Riverside,PHEV,Kia,Optima PHEV,4,95337,Electric
2019,Riverside,PHEV,Land Rover,Range Rover,2,95340,Electric
2019,Riverside,PHEV,Land Rover,Range Rover Sport,1,95341,Electric
2019,Riverside,PHEV,Mercedes-Benz,C-Class,1,95343,Electric
2019,Riverside,PHEV,Mercedes-Benz,GLC,74,95348,Electric
2019,Riverside,PHEV,Mercedes-Benz,GLE,1,95350,Electric
2019,Riverside,PHEV,Mitsubishi,Outlander PHEV,22,95351,Electric
2019,Riverside,PHEV,Porsche,Cayenne,11,95354,Electric
2019,Riverside,PHEV,Porsche,Panamera,11,95355,Electric
2019,Riverside,PHEV,Subaru,Crosstrek,24,95356,Electric
2019,Riverside,PHEV,Toyota,Prius Prime,687,95358,Electric
2019,Riverside,PHEV,Volvo,S90,1,95361,Electric
2019,Riverside,PHEV,Volvo,XC60,10,95363,Electric
2019,Riverside,PHEV,Volvo,XC90,6,95364,Electric
2019,Riverside,Hydrogen,Honda,Clarity Fuel Cell,1,95366,Electric
2019,Riverside,Hydrogen,Hyundai,Nexo,2,95367,Electric
2019,Riverside,Hydrogen,Toyota,Mirai,50,95368,Electric
2019,Sacramento,Electric,Audi,e-tron,18,95376,Electric
2019,Sacramento,Electric,BMW,i3,6,95377,Electric
2019,Sacramento,Electric,Chevrolet,Bolt EV,242,95380,Electric
2019,Sacramento,Electric,FIAT,500e,4,95382,Electric
2019,Sacramento,Electric,Honda,Clarity Electric,27,95386,Electric
2019,Sacramento,Electric,Hyundai,Ioniq Electric,31,95388,Electric
2019,Sacramento,Electric,Hyundai,Kona EV,36,95389,Electric
2019,Sacramento,Electric,Jaguar,I-PACE,9,95391,Electric
2019,Sacramento,Electric,Kia,Niro EV,41,95401,Electric
2019,Sacramento,Electric,Kia,Soul EV,3,95403,Electric
2019,Sacramento,Electric,Nissan,Leaf,135,95404,Electric
2019,Sacramento,Electric,Smart,EQ Fortwo,1,95405,Electric
2019,Sacramento,Electric,Tesla,Model 3,1166,95407,Electric
2019,Sacramento,Electric,Tesla,Model S,78,95409,Electric
2019,Sacramento,Electric,Tesla,Model X,107,95410,Electric
2019,Sacramento,Electric,Volkswagen,e-Golf,64,95415,Electric
2019,Sacramento,PHEV,Audi,A3 Sportback e-tron,2,95420,Electric
2019,Sacramento,PHEV,BMW,3 Series,8,95421,Electric
2019,Sacramento,PHEV,BMW,5 Series,41,95425,Electric
2019,Sacramento,PHEV,BMW,i3 REx,27,95426,Electric
2019,Sacramento,PHEV,BMW,i8,6,95430,Electric
2019,Sacramento,PHEV,BMW,X5,7,95432,Electric
2019,Sacramento,PHEV,Chevrolet,Volt,201,95433,Electric
2019,Sacramento,PHEV,Chrysler,Pacifica Hybrid,62,95436,Electric
2019,Sacramento,PHEV,Ford,Fusion Energi,97,95437,Electric
2019,Sacramento,PHEV,Honda,Clarity PHEV,166,95441,Electric
2019,Sacramento,PHEV,Hyundai,Ioniq PHEV,28,95442,Electric
2019,Sacramento,PHEV,Hyundai,Sonata PHEV,5,95444,Electric
2019,Sacramento,PHEV,Kia,Niro PHEV,62,95445,Electric
2019,Sacramento,PHEV,Kia,Optima PHEV,6,95446,Electric
2019,Sacramento,PHEV,Land Rover,Range Rover,1,95448,Electric
2019,Sacramento,PHEV,Mercedes-Benz,GLC,36,95451,Electric
2019,Sacramento,PHEV,Mercedes-Benz,GLE,1,95452,Electric
2019,Sacramento,PHEV,MINI,Countryman PHEV,3,95453,Electric
2019,Sacramento,PHEV,Mitsubishi,Outlander PHEV,29,95457,Electric
2019,Sacramento,PHEV,Porsche,Cayenne,2,95458,Electric
2019,Sacramento,PHEV,Porsche,Panamera,1,95460,Electric
2019,Sacramento,PHEV,Subaru,Crosstrek,39,95461,Electric
2019,Sacramento,PHEV,Toyota,Prius Prime,370,95463,Electric
2019,Sacramento,PHEV,Volvo,S90,2,95465,Electric
2019,Sacramento,PHEV,Volvo,XC60,6,95467,Electric
2019,Sacramento,PHEV,Volvo,XC90,9,95468,Electric
2019,Sacramento,Hydrogen,Honda,Clarity Fuel Cell,12,95469,Electric
2019,Sacramento,Hydrogen,Hyundai,Nexo,1,95470,Electric
2019,Sacramento,Hydrogen,Toyota,Mirai,13,95472,Electric
2019,San Benito,Electric,Chevrolet,Bolt EV,9,95473,Electric
2019,San Benito,Electric,Hyundai,Ioniq Electric,1,95476,Electric
2019,San Benito,Electric,Hyundai,Kona EV,2,95482,Electric
2019,San Benito,Electric,Kia,Niro EV,1,95490,Electric
2019,San Benito,Electric,Nissan,Leaf,1,95492,Electric
2019,San Benito,Electric,Tesla,Model 3,42,95497,Electric
2019,San Benito,Electric,Tesla,Model S,5,95501,Electric
2019,San Benito,PHEV,BMW,5 Series,2,95503,Electric
2019,San Benito,PHEV,Chevrolet,Volt,10,95519,Electric
2019,San Benito,PHEV,Ford,Fusion Energi,12,95521,Electric
2019,San Benito,PHEV,Honda,Clarity PHEV,6,95524,Electric
2019,San Benito,PHEV,Hyundai,Ioniq PHEV,2,95525,Electric
2019,San Benito,PHEV,Kia,Niro PHEV,5,95526,Electric
2019,San Benito,PHEV,Mercedes-Benz,GLC,1,95528,Electric
2019,San Benito,PHEV,Mitsubishi,Outlander PHEV,1,95531,Electric
2019,San Benito,PHEV,Subaru,Crosstrek,2,95540,Electric
2019,San Benito,PHEV,Toyota,Prius Prime,17,95549,Electric
2019,San Benito,PHEV,Volvo,XC90,1,95562,Electric
2019,San Benito,Hydrogen,Toyota,Mirai,1,95563,Electric
2019,San Bernardino,Electric,Audi,e-tron,15,95570,Electric
2019,San Bernardino,Electric,BMW,i3,30,95601,Electric
2019,San Bernardino,Electric,Chevrolet,Bolt EV,149,95602,Electric
2019,San Bernardino,Electric,FIAT,500e,7,95603,Electric
2019,San Bernardino,Electric,Ford,Focus,2,95604,Electric
2019,San Bernardino,Electric,Honda,Clarity Electric,14,95605,Electric
2019,San Bernardino,Electric,Hyundai,Ioniq Electric,26,95608,Electric
2019,San Bernardino,Electric,Hyundai,Kona EV,35,95609,Electric
2019,San Bernardino,Electric,Jaguar,I-PACE,9,95610,Electric
2019,San Bernardino,Electric,Kia,Niro EV,10,95612,Electric
2019,San Bernardino,Electric,Kia,Soul EV,2,95613,Electric
2019,San Bernardino,Electric,Nissan,Leaf,74,95614,Electric
2019,San Bernardino,Electric,Smart,EQ Fortwo,6,95616,Electric
2019,San Bernardino,Electric,Smart,Fortwo Electric Drive,2,95617,Electric
2019,San Bernardino,Electric,Tesla,Model 3,1396,95618,Electric
2019,San Bernardino,Electric,Tesla,Model S,109,95620,Electric
2019,San Bernardino,Electric,Tesla,Model X,189,95621,Electric
2019,San Bernardino,Electric,Volkswagen,e-Golf,27,95623,Electric
2019,San Bernardino,PHEV,Audi,A3 Sportback e-tron,2,95624,Electric
2019,San Bernardino,PHEV,BMW,3 Series,32,95626,Electric
2019,San Bernardino,PHEV,BMW,5 Series,114,95628,Electric
2019,San Bernardino,PHEV,BMW,7 Series,2,95630,Electric
2019,San Bernardino,PHEV,BMW,i3 REx,65,95631,Electric
2019,San Bernardino,PHEV,BMW,i8,22,95632,Electric
2019,San Bernardino,PHEV,BMW,X5,14,95640,Electric
2019,San Bernardino,PHEV,Cadillac,CT6 PHEV,1,95642,Electric
2019,San Bernardino,PHEV,Chevrolet,Volt,124,95645,Electric
2019,San Bernardino,PHEV,Chrysler,Pacifica Hybrid,40,95648,Electric
2019,San Bernardino,PHEV,Ford,C-MAX Energi,3,95650,Electric
2019,San Bernardino,PHEV,Ford,Fusion Energi,150,95651,Electric
2019,San Bernardino,PHEV,Honda,Clarity PHEV,307,95652,Electric
2019,San Bernardino,PHEV,Hyundai,Ioniq PHEV,37,95655,Electric
2019,San Bernardino,PHEV,Hyundai,Sonata PHEV,13,95656,Electric
2019,San Bernardino,PHEV,Kia,Niro PHEV,51,95658,Electric
2019,San Bernardino,PHEV,Kia,Optima PHEV,1,95660,Electric
2019,San Bernardino,PHEV,Mercedes-Benz,GLC,138,95661,Electric
2019,San Bernardino,PHEV,Mercedes-Benz,S-Class,1,95662,Electric
2019,San Bernardino,PHEV,MINI,Countryman PHEV,2,95666,Electric
2019,San Bernardino,PHEV,Mitsubishi,Outlander PHEV,14,95667,Electric
2019,San Bernardino,PHEV,Porsche,Cayenne,5,95669,Electric
2019,San Bernardino,PHEV,Porsche,Panamera,5,95670,Electric
2019,San Bernardino,PHEV,Subaru,Crosstrek,27,95672,Electric
2019,San Bernardino,PHEV,Toyota,Prius Prime,542,95673,Electric
2019,San Bernardino,PHEV,Volvo,S60,2,95677,Electric
2019,San Bernardino,PHEV,Volvo,S90,3,95678,Electric
2019,San Bernardino,PHEV,Volvo,XC60,9,95679,Electric
2019,San Bernardino,PHEV,Volvo,XC90,4,95681,Electric
2019,San Bernardino,Hydrogen,Honda,Clarity Fuel Cell,1,95682,Electric
2019,San Bernardino,Hydrogen,Toyota,Mirai,54,95683,Electric
2019,San Diego,Electric,Audi,e-tron,104,95684,Electric
2019,San Diego,Electric,BMW,i3,145,95687,Electric
2019,San Diego,Electric,Chevrolet,Bolt EV,590,95688,Electric
2019,San Diego,Electric,Chevrolet,Spark EV,2,95690,Electric
2019,San Diego,Electric,FIAT,500e,54,95691,Electric
2019,San Diego,Electric,Ford,Focus,1,95692,Electric
2019,San Diego,Electric,Honda,Clarity Electric,25,95693,Electric
2019,San Diego,Electric,Hyundai,Ioniq Electric,45,95694,Electric
2019,San Diego,Electric,Hyundai,Kona EV,208,95695,Electric
2019,San Diego,Electric,Jaguar,I-PACE,62,95703,Electric
2019,San Diego,Electric,Kia,Niro EV,97,95709,Electric
2019,San Diego,Electric,Kia,Soul EV,5,95713,Electric
2019,San Diego,Electric,Mercedes-Benz,B-Class,2,95726,Electric
2019,San Diego,Electric,Nissan,Leaf,314,95742,Electric
2019,San Diego,Electric,Smart,EQ Fortwo,58,95746,Electric
2019,San Diego,Electric,Smart,Fortwo Electric Drive,38,95747,Electric
2019,San Diego,Electric,Tesla,Model 3,4669,95757,Electric
2019,San Diego,Electric,Tesla,Model S,463,95758,Electric
2019,San Diego,Electric,Tesla,Model X,453,95762,Electric
2019,San Diego,Electric,Volkswagen,e-Golf,165,95763,Electric
2019,San Diego,PHEV,Audi,A3 Sportback e-tron,14,95765,Electric
2019,San Diego,PHEV,BMW,3 Series,63,95776,Electric
2019,San Diego,PHEV,BMW,5 Series,177,95811,Electric
2019,San Diego,PHEV,BMW,i3 REx,223,95814,Electric
2019,San Diego,PHEV,BMW,i8,23,95815,Electric
2019,San Diego,PHEV,BMW,X5,52,95816,Electric
2019,San Diego,PHEV,Chevrolet,Volt,343,95817,Electric
2019,San Diego,PHEV,Chrysler,Pacifica Hybrid,152,95818,Electric
2019,San Diego,PHEV,Ford,C-MAX Energi,7,95819,Electric
2019,San Diego,PHEV,Ford,Fusion Energi,274,95820,Electric
2019,San Diego,PHEV,Honda,Clarity PHEV,518,95821,Electric
2019,San Diego,PHEV,Hyundai,Ioniq PHEV,106,95822,Electric
2019,San Diego,PHEV,Hyundai,Sonata PHEV,34,95823,Electric
2019,San Diego,PHEV,Karma,Revero,2,95824,Electric
2019,San Diego,PHEV,Kia,Niro PHEV,202,95825,Electric
2019,San Diego,PHEV,Kia,Optima PHEV,14,95826,Electric
2019,San Diego,PHEV,Land Rover,Range Rover,2,95827,Electric
2019,San Diego,PHEV,Land Rover,Range Rover Sport,3,95828,Electric
2019,San Diego,PHEV,Mercedes-Benz,C-Class,1,95829,Electric
2019,San Diego,PHEV,Mercedes-Benz,GLC,131,95831,Electric
2019,San Diego,PHEV,Mercedes-Benz,GLE,3,95833,Electric
2019,San Diego,PHEV,Mercedes-Benz,S-Class,1,95834,Electric
2019,San Diego,PHEV,MINI,Countryman PHEV,17,95835,Electric
2019,San Diego,PHEV,Mitsubishi,Outlander PHEV,75,95838,Electric
2019,San Diego,PHEV,Porsche,Cayenne,35,95841,Electric
2019,San Diego,PHEV,Porsche,Panamera,17,95842,Electric
2019,San Diego,PHEV,Subaru,Crosstrek,85,95843,Electric
2019,San Diego,PHEV,Toyota,Prius Prime,935,95864,Electric
2019,San Diego,PHEV,Volvo,S60,5,95865,Electric
2019,San Diego,PHEV,Volvo,S90,2,95899,Electric
2019,San Diego,PHEV,Volvo,XC60,26,95912,Electric
2019,San Diego,PHEV,Volvo,XC90,19,95918,Electric
2019,San Diego,Hydrogen,Honda,Clarity Fuel Cell,10,95926,Electric
2019,San Diego,Hydrogen,Hyundai,Nexo,7,95928,Electric
2019,San Diego,Hydrogen,Toyota,Mirai,36,95943,Electric
2019,San Francisco,Electric,Audi,e-tron,54,95945,Electric
2019,San Francisco,Electric,BMW,i3,63,95947,Electric
2019,San Francisco,Electric,Chevrolet,Bolt EV,336,95949,Electric
2019,San Francisco,Electric,FIAT,500e,21,95959,Electric
2019,San Francisco,Electric,Ford,Focus,1,95960,Electric
2019,San Francisco,Electric,Honda,Clarity Electric,7,95961,Electric
2019,San Francisco,Electric,Hyundai,Ioniq Electric,5,95965,Electric
2019,San Francisco,Electric,Hyundai,Kona EV,15,95966,Electric
2019,San Francisco,Electric,Jaguar,I-PACE,16,95969,Electric
2019,San Francisco,Electric,Kia,Niro EV,49,95971,Electric
2019,San Francisco,Electric,Nissan,Leaf,73,95973,Electric
2019,San Francisco,Electric,Smart,EQ Fortwo,27,95991,Electric
2019,San Francisco,Electric,Smart,Fortwo Electric Drive,35,95993,Electric
2019,San Francisco,Electric,Tesla,Model 3,1598,96001,Electric
2019,San Francisco,Electric,Tesla,Model S,154,96002,Electric
2019,San Francisco,Electric,Tesla,Model X,181,96003,Electric
2019,San Francisco,Electric,Volkswagen,e-Golf,125,96007,Electric
2019,San Francisco,PHEV,Audi,A3 Sportback e-tron,11,96022,Electric
2019,San Francisco,PHEV,BMW,3 Series,41,96073,Electric
2019,San Francisco,PHEV,BMW,5 Series,55,96145,Electric
2019,San Francisco,PHEV,BMW,7 Series,1,96150,Electric
2019,San Francisco,PHEV,BMW,i3 REx,148,96161,Electric
2019,San Francisco,PHEV,BMW,i8,10,99999,Electric
2019,San Francisco,PHEV,BMW,X5,13,90001,PHEV
2019,San Francisco,PHEV,Chevrolet,Volt,53,90002,PHEV
2019,San Francisco,PHEV,Chrysler,Pacifica Hybrid,24,90003,PHEV
2019,San Francisco,PHEV,Ford,C-MAX Energi,1,90004,PHEV
2019,San Francisco,PHEV,Ford,Fusion Energi,28,90005,PHEV
2019,San Francisco,PHEV,Honda,Clarity PHEV,85,90006,PHEV
2019,San Francisco,PHEV,Hyundai,Ioniq PHEV,14,90007,PHEV
2019,San Francisco,PHEV,Hyundai,Sonata PHEV,1,90008,PHEV
2019,San Francisco,PHEV,Kia,Niro PHEV,42,90010,PHEV
2019,San Francisco,PHEV,Kia,Optima PHEV,4,90011,PHEV
2019,San Francisco,PHEV,Land Rover,Range Rover Sport,1,90012,PHEV
2019,San Francisco,PHEV,Mercedes-Benz,GLC,86,90013,PHEV
2019,San Francisco,PHEV,Mercedes-Benz,GLE,1,90014,PHEV
2019,San Francisco,PHEV,MINI,Countryman PHEV,16,90015,PHEV
2019,San Francisco,PHEV,Mitsubishi,Outlander PHEV,15,90016,PHEV
2019,San Francisco,PHEV,Porsche,Cayenne,12,90017,PHEV
2019,San Francisco,PHEV,Porsche,Panamera,4,90018,PHEV
2019,San Francisco,PHEV,Subaru,Crosstrek,31,90019,PHEV
2019,San Francisco,PHEV,Toyota,Prius Prime,228,90020,PHEV
2019,San Francisco,PHEV,Volvo,S60,2,90021,PHEV
2019,San Francisco,PHEV,Volvo,XC60,37,90022,PHEV
2019,San Francisco,PHEV,Volvo,XC90,27,90023,PHEV
2019,San Francisco,Hydrogen,Honda,Clarity Fuel Cell,5,90024,PHEV
2019,San Francisco,Hydrogen,Hyundai,Nexo,5,90025,PHEV
2019,San Francisco,Hydrogen,Toyota,Mirai,12,90026,PHEV
2019,San Joaquin,Electric,Audi,e-tron,7,90027,PHEV
2019,San Joaquin,Electric,BMW,i3,1,90028,PHEV
2019,San Joaquin,Electric,Chevrolet,Bolt EV,82,90029,PHEV
2019,San Joaquin,Electric,Ford,Focus,2,90031,PHEV
2019,San Joaquin,Electric,Honda,Clarity Electric,8,90032,PHEV
2019,San Joaquin,Electric,Hyundai,Ioniq Electric,6,90033,PHEV
2019,San Joaquin,Electric,Hyundai,Kona EV,12,90034,PHEV
2019,San Joaquin,Electric,Kia,Niro EV,5,90035,PHEV
2019,San Joaquin,Electric,Nissan,Leaf,53,90036,PHEV
2019,San Joaquin,Electric,Smart,EQ Fortwo,2,90037,PHEV
2019,San Joaquin,Electric,Tesla,Model 3,579,90038,PHEV
2019,San Joaquin,Electric,Tesla,Model S,33,90039,PHEV
2019,San Joaquin,Electric,Tesla,Model X,58,90040,PHEV
2019,San Joaquin,Electric,Volkswagen,e-Golf,22,90041,PHEV
2019,San Joaquin,PHEV,BMW,3 Series,4,90042,PHEV
2019,San Joaquin,PHEV,BMW,5 Series,16,90043,PHEV
2019,San Joaquin,PHEV,BMW,i3 REx,3,90044,PHEV
2019,San Joaquin,PHEV,BMW,i8,1,90045,PHEV
2019,San Joaquin,PHEV,BMW,X5,1,90046,PHEV
2019,San Joaquin,PHEV,Chevrolet,Volt,33,90047,PHEV
2019,San Joaquin,PHEV,Chrysler,Pacifica Hybrid,28,90048,PHEV
2019,San Joaquin,PHEV,Ford,Fusion Energi,22,90049,PHEV
2019,San Joaquin,PHEV,Honda,Clarity PHEV,56,90051,PHEV
2019,San Joaquin,PHEV,Hyundai,Ioniq PHEV,14,90056,PHEV
2019,San Joaquin,PHEV,Hyundai,Sonata PHEV,4,90057,PHEV
2019,San Joaquin,PHEV,Kia,Niro PHEV,12,90058,PHEV
2019,San Joaquin,PHEV,Kia,Optima PHEV,1,90059,PHEV
2019,San Joaquin,PHEV,Land Rover,Range Rover,1,90061,PHEV
2019,San Joaquin,PHEV,Mercedes-Benz,GLC,10,90062,PHEV
2019,San Joaquin,PHEV,Mercedes-Benz,GLE,1,90063,PHEV
2019,San Joaquin,PHEV,Mitsubishi,Outlander PHEV,3,90064,PHEV
2019,San Joaquin,PHEV,Porsche,Cayenne,4,90065,PHEV
2019,San Joaquin,PHEV,Porsche,Panamera,1,90066,PHEV
2019,San Joaquin,PHEV,Subaru,Crosstrek,3,90067,PHEV
2019,San Joaquin,PHEV,Toyota,Prius Prime,137,90068,PHEV
2019,San Joaquin,PHEV,Volvo,XC90,2,90069,PHEV
2019,San Joaquin,Hydrogen,Honda,Clarity Fuel Cell,3,90071,PHEV
2019,San Joaquin,Hydrogen,Hyundai,Nexo,1,90077,PHEV
2019,San Joaquin,Hydrogen,Toyota,Mirai,4,90079,PHEV
2019,San Luis Obispo,Electric,Audi,e-tron,3,90094,PHEV
2019,San Luis Obispo,Electric,BMW,i3,2,90201,PHEV
2019,San Luis Obispo,Electric,Chevrolet,Bolt EV,34,90210,PHEV
2019,San Luis Obispo,Electric,FIAT,500e,1,90211,PHEV
2019,San Luis Obispo,Electric,Honda,Clarity Electric,5,90212,PHEV
2019,San Luis Obispo,Electric,Hyundai,Kona EV,17,90220,PHEV
2019,San Luis Obispo,Electric,Jaguar,I-PACE,4,90221,PHEV
2019,San Luis Obispo,Electric,Kia,Niro EV,2,90222,PHEV
2019,San Luis Obispo,Electric,Nissan,Leaf,11,90230,PHEV
2019,San Luis Obispo,Electric,Tesla,Model 3,270,90232,PHEV
2019,San Luis Obispo,Electric,Tesla,Model S,20,90240,PHEV
2019,San Luis Obispo,Electric,Tesla,Model X,23,90241,PHEV
2019,San Luis Obispo,Electric,Volkswagen,e-Golf,8,90242,PHEV
2019,San Luis Obispo,PHEV,BMW,3 Series,4,90245,PHEV
2019,San Luis Obispo,PHEV,BMW,5 Series,18,90247,PHEV
2019,San Luis Obispo,PHEV,BMW,i3 REx,16,90248,PHEV
2019,San Luis Obispo,PHEV,BMW,i8,2,90249,PHEV
2019,San Luis Obispo,PHEV,BMW,X5,14,90250,PHEV
2019,San Luis Obispo,PHEV,Chevrolet,Volt,18,90254,PHEV
2019,San Luis Obispo,PHEV,Chrysler,Pacifica Hybrid,11,90255,PHEV
2019,San Luis Obispo,PHEV,Ford,C-MAX Energi,2,90260,PHEV
2019,San Luis Obispo,PHEV,Ford,Fusion Energi,3,90262,PHEV
2019,San Luis Obispo,PHEV,Honda,Clarity PHEV,24,90265,PHEV
2019,San Luis Obispo,PHEV,Hyundai,Ioniq PHEV,1,90266,PHEV
2019,San Luis Obispo,PHEV,Kia,Niro PHEV,11,90267,PHEV
2019,San Luis Obispo,PHEV,Kia,Optima PHEV,2,90270,PHEV
2019,San Luis Obispo,PHEV,Land Rover,Range Rover,1,90272,PHEV
2019,San Luis Obispo,PHEV,Land Rover,Range Rover Sport,1,90274,PHEV
2019,San Luis Obispo,PHEV,Mercedes-Benz,GLC,2,90275,PHEV
2019,San Luis Obispo,PHEV,Mercedes-Benz,GLE,1,90277,PHEV
2019,San Luis Obispo,PHEV,MINI,Countryman PHEV,1,90278,PHEV
2019,San Luis Obispo,PHEV,Mitsubishi,Outlander PHEV,4,90280,PHEV
2019,San Luis Obispo,PHEV,Porsche,Cayenne,1,90290,PHEV
2019,San Luis Obispo,PHEV,Porsche,Panamera,1,90291,PHEV
2019,San Luis Obispo,PHEV,Subaru,Crosstrek,4,90292,PHEV
2019,San Luis Obispo,PHEV,Toyota,Prius Prime,85,90293,PHEV
2019,San Luis Obispo,PHEV,Volvo,XC60,9,90301,PHEV
2019,San Luis Obispo,PHEV,Volvo,XC90,5,90302,PHEV
2019,San Mateo,Electric,Audi,e-tron,81,90303,PHEV
2019,San Mateo,Electric,BMW,i3,64,90304,PHEV
2019,San Mateo,Electric,Chevrolet,Bolt EV,431,90305,PHEV
2019,San Mateo,Electric,Chevrolet,Spark EV,3,90401,PHEV
2019,San Mateo,Electric,FIAT,500e,13,90402,PHEV
2019,San Mateo,Electric,Honda,Clarity Electric,21,90403,PHEV
2019,San Mateo,Electric,Hyundai,Ioniq Electric,8,90404,PHEV
2019,San Mateo,Electric,Hyundai,Kona EV,33,90405,PHEV
2019,San Mateo,Electric,Jaguar,I-PACE,36,90501,PHEV
2019,San Mateo,Electric,Kia,Niro EV,25,90502,PHEV
2019,San Mateo,Electric,Kia,Soul EV,2,90503,PHEV
2019,San Mateo,Electric,Nissan,Leaf,257,90504,PHEV
2019,San Mateo,Electric,Smart,EQ Fortwo,3,90505,PHEV
2019,San Mateo,Electric,Smart,Fortwo Electric Drive,11,90509,PHEV
2019,San Mateo,Electric,Tesla,Model 3,2801,90601,PHEV
2019,San Mateo,Electric,Tesla,Model S,309,90602,PHEV
2019,San Mateo,Electric,Tesla,Model X,302,90603,PHEV
2019,San Mateo,Electric,Volkswagen,e-Golf,231,90604,PHEV
2019,San Mateo,PHEV,Audi,A3 Sportback e-tron,9,90605,PHEV
2019,San Mateo,PHEV,BMW,3 Series,32,90606,PHEV
2019,San Mateo,PHEV,BMW,5 Series,92,90620,PHEV
2019,San Mateo,PHEV,BMW,7 Series,1,90621,PHEV
2019,San Mateo,PHEV,BMW,i3 REx,123,90623,PHEV
2019,San Mateo,PHEV,BMW,i8,7,90630,PHEV
2019,San Mateo,PHEV,BMW,X5,29,90631,PHEV
2019,San Mateo,PHEV,Chevrolet,Volt,165,90638,PHEV
2019,San Mateo,PHEV,Chrysler,Pacifica Hybrid,72,90640,PHEV
2019,San Mateo,PHEV,Ford,Fusion Energi,68,90650,PHEV
2019,San Mateo,PHEV,Honda,Clarity PHEV,177,90660,PHEV
2019,San Mateo,PHEV,Hyundai,Ioniq PHEV,15,90670,PHEV
2019,San Mateo,PHEV,Hyundai,Sonata PHEV,5,90680,PHEV
2019,San Mateo,PHEV,Kia,Niro PHEV,51,90701,PHEV
2019,San Mateo,PHEV,Kia,Optima PHEV,4,90703,PHEV
2019,San Mateo,PHEV,Land Rover,Range Rover,4,90706,PHEV
2019,San Mateo,PHEV,Land Rover,Range Rover Sport,6,90710,PHEV
2019,San Mateo,PHEV,Mercedes-Benz,C-Class,1,90712,PHEV
