Data Year,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles,ZIP,Fuel Type
,,,,,,92029,PHEV
,,,,,,92036,PHEV
,,,,,,92037,PHEV
,,,,,,92039,PHEV
,,,,,,92040,PHEV
,,,,,,92052,PHEV
,,,,,,92054,PHEV
,,,,,,92055,PHEV
,,,,,,92056,PHEV
,,,,,,92057,PHEV
,,,,,,92058,PHEV
,,,,,,92059,PHEV
,,,,,,92061,PHEV
,,,,,,92064,PHEV
,,,,,,92065,PHEV
,,,,,,92067,PHEV
,,,,,,92069,PHEV
,,,,,,92071,PHEV
,,,,,,92074,PHEV
,,,,,,92075,PHEV
,,,,,,92078,PHEV
,,,,,,92081,PHEV
,,,,,,92082,PHEV
,,,,,,92083,PHEV
,,,,,,92084,PHEV
,,,,,,92086,PHEV
,,,,,,92091,PHEV
,,,,,,92092,PHEV
,,,,,,92101,PHEV
,,,,,,92102,PHEV
,,,,,,92103,PHEV
,,,,,,92104,PHEV
,,,,,,92105,PHEV
,,,,,,92106,PHEV
,,,,,,92107,PHEV
,,,,,,92108,PHEV
,,,,,,92109,PHEV
,,,,,,92110,PHEV
,,,,,,92111,PHEV
,,,,,,92113,PHEV
,,,,,,92114,PHEV
,,,,,,92115,PHEV
,,,,,,92116,PHEV
,,,,,,92117,PHEV
,,,,,,92118,PHEV
,,,,,,92119,PHEV
,,,,,,92120,PHEV
,,,,,,92121,PHEV
,,,,,,92122,PHEV
,,,,,,92123,PHEV
,,,,,,92124,PHEV
,,,,,,92126,PHEV
,,,,,,92127,PHEV
,,,,,,92128,PHEV
,,,,,,92129,PHEV
,,,,,,92130,PHEV
,,,,,,92131,PHEV
,,,,,,92136,PHEV
,,,,,,92137,PHEV
,,,,,,92139,PHEV
,,,,,,92154,PHEV
,,,,,,92168,PHEV
,,,,,,92173,PHEV
,,,,,,92178,PHEV
,,,,,,92193,PHEV
,,,,,,92195,PHEV
,,,,,,92198,PHEV
,,,,,,92201,PHEV
,,,,,,92203,PHEV
,,,,,,92210,PHEV
,,,,,,92211,PHEV
,,,,,,92220,PHEV
,,,,,,92222,PHEV
,,,,,,92223,PHEV
,,,,,,92225,PHEV
,,,,,,92231,PHEV
,,,,,,92234,PHEV
,,,,,,92235,PHEV
,,,,,,92236,PHEV
,,,,,,92240,PHEV
,,,,,,92241,PHEV
,,,,,,92243,PHEV
,,,,,,92249,PHEV
,,,,,,92251,PHEV
,,,,,,92252,PHEV
,,,,,,92253,PHEV
,,,,,,92254,PHEV
,,,,,,92256,PHEV
,,,,,,92257,PHEV
,,,,,,92260,PHEV
,,,,,,92262,PHEV
,,,,,,92263,PHEV
,,,,,,92264,PHEV
,,,,,,92270,PHEV
,,,,,,92274,PHEV
,,,,,,92275,PHEV
,,,,,,92276,PHEV
,,,,,,92277,PHEV
,,,,,,92278,PHEV
,,,,,,92281,PHEV
,,,,,,92284,PHEV
,,,,,,92286,PHEV
,,,,,,92301,PHEV
,,,,,,92307,PHEV
,,,,,,92308,PHEV
,,,,,,92310,PHEV
,,,,,,92311,PHEV
,,,,,,92313,PHEV
,,,,,,92314,PHEV
,,,,,,92315,PHEV
,,,,,,92316,PHEV
,,,,,,92320,PHEV
,,,,,,92321,PHEV
,,,,,,92324,PHEV
,,,,,,92325,PHEV
,,,,,,92329,PHEV
,,,,,,92335,PHEV
,,,,,,92336,PHEV
,,,,,,92337,PHEV
,,,,,,92339,PHEV
,,,,,,92342,PHEV
,,,,,,92344,PHEV
,,,,,,92345,PHEV
,,,,,,92346,PHEV
,,,,,,92352,PHEV
,,,,,,92354,PHEV
,,,,,,92356,PHEV
,,,,,,92358,PHEV
,,,,,,92359,PHEV
,,,,,,92363,PHEV
,,,,,,92371,PHEV
,,,,,,92372,PHEV
,,,,,,92373,PHEV
,,,,,,92374,PHEV
,,,,,,92376,PHEV
,,,,,,92377,PHEV
,,,,,,92382,PHEV
,,,,,,92391,PHEV
,,,,,,92392,PHEV
,,,,,,92394,PHEV
,,,,,,92395,PHEV
,,,,,,92397,PHEV
,,,,,,92399,PHEV
,,,,,,92404,PHEV
,,,,,,92405,PHEV
,,,,,,92407,PHEV
,,,,,,92408,PHEV
,,,,,,92410,PHEV
,,,,,,92411,PHEV
,,,,,,92415,PHEV
,,,,,,92501,PHEV
,,,,,,92502,PHEV
,,,,,,92503,PHEV
,,,,,,92504,PHEV
,,,,,,92505,PHEV
,,,,,,92506,PHEV
,,,,,,92507,PHEV
,,,,,,92508,PHEV
,,,,,,92509,PHEV
,,,,,,92516,PHEV
,,,,,,92530,PHEV
,,,,,,92532,PHEV
,,,,,,92536,PHEV
,,,,,,92543,PHEV
,,,,,,92544,PHEV
,,,,,,92545,PHEV
,,,,,,92548,PHEV
,,,,,,92549,PHEV
,,,,,,92551,PHEV
,,,,,,92552,PHEV
,,,,,,92553,PHEV
,,,,,,92555,PHEV
,,,,,,92556,PHEV
,,,,,,92557,PHEV
,,,,,,92561,PHEV
,,,,,,92562,PHEV
,,,,,,92563,PHEV
,,,,,,92564,PHEV
,,,,,,92567,PHEV
,,,,,,92570,PHEV
,,,,,,92571,PHEV
,,,,,,92572,PHEV
,,,,,,92582,PHEV
,,,,,,92583,PHEV
,,,,,,92584,PHEV
,,,,,,92585,PHEV
,,,,,,92586,PHEV
,,,,,,92587,PHEV
,,,,,,92589,PHEV
,,,,,,92590,PHEV
,,,,,,92591,PHEV
,,,,,,92592,PHEV
,,,,,,92595,PHEV
,,,,,,92596,PHEV
,,,,,,92602,PHEV
,,,,,,92603,PHEV
,,,,,,92604,PHEV
,,,,,,92605,PHEV
,,,,,,92606,PHEV
,,,,,,92607,PHEV
,,,,,,92609,PHEV
,,,,,,92610,PHEV
,,,,,,92612,PHEV
,,,,,,92614,PHEV
,,,,,,92616,PHEV
,,,,,,92617,PHEV
,,,,,,92618,PHEV
,,,,,,92619,PHEV
,,,,,,92620,PHEV
,,,,,,92624,PHEV
,,,,,,92625,PHEV
,,,,,,92626,PHEV
,,,,,,92627,PHEV
,,,,,,92629,PHEV
,,,,,,92630,PHEV
,,,,,,92637,PHEV
,,,,,,92646,PHEV
,,,,,,92647,PHEV
,,,,,,92648,PHEV
,,,,,,92649,PHEV
,,,,,,92651,PHEV
,,,,,,92652,PHEV
,,,,,,92653,PHEV
,,,,,,92655,PHEV
,,,,,,92656,PHEV
,,,,,,92657,PHEV
,,,,,,92658,PHEV
,,,,,,92659,PHEV
,,,,,,92660,PHEV
,,,,,,92661,PHEV
,,,,,,92662,PHEV
,,,,,,92663,PHEV
,,,,,,92672,PHEV
,,,,,,92673,PHEV
,,,,,,92675,PHEV
,,,,,,92676,PHEV
,,,,,,92677,PHEV
,,,,,,92679,PHEV
,,,,,,92683,PHEV
,,,,,,92685,PHEV
,,,,,,92688,PHEV
,,,,,,92691,PHEV
,,,,,,92692,PHEV
,,,,,,92694,PHEV
,,,,,,92697,PHEV
,,,,,,92701,PHEV
,,,,,,92703,PHEV
,,,,,,92704,PHEV
,,,,,,92705,PHEV
,,,,,,92706,PHEV
,,,,,,92707,PHEV
,,,,,,92708,PHEV
,,,,,,92711,PHEV
,,,,,,92728,PHEV
,,,,,,92780,PHEV
,,,,,,92782,PHEV
,,,,,,92799,PHEV
,,,,,,92801,PHEV
,,,,,,92802,PHEV
,,,,,,92804,PHEV
,,,,,,92805,PHEV
,,,,,,92806,PHEV
,,,,,,92807,PHEV
,,,,,,92808,PHEV
,,,,,,92812,PHEV
,,,,,,92821,PHEV
,,,,,,92823,PHEV
,,,,,,92831,PHEV
,,,,,,92832,PHEV
,,,,,,92833,PHEV
,,,,,,92835,PHEV
,,,,,,92836,PHEV
,,,,,,92840,PHEV
,,,,,,92841,PHEV
,,,,,,92842,PHEV
,,,,,,92843,PHEV
,,,,,,92844,PHEV
,,,,,,92845,PHEV
,,,,,,92860,PHEV
,,,,,,92861,PHEV
,,,,,,92863,PHEV
,,,,,,92865,PHEV
,,,,,,92866,PHEV
,,,,,,92867,PHEV
,,,,,,92868,PHEV
,,,,,,92869,PHEV
,,,,,,92870,PHEV
,,,,,,92871,PHEV
,,,,,,92879,PHEV
,,,,,,92880,PHEV
,,,,,,92881,PHEV
,,,,,,92882,PHEV
,,,,,,92883,PHEV
,,,,,,92886,PHEV
,,,,,,92887,PHEV
,,,,,,93001,PHEV
,,,,,,93003,PHEV
,,,,,,93004,PHEV
,,,,,,93006,PHEV
,,,,,,93010,PHEV
,,,,,,93011,PHEV
,,,,,,93012,PHEV
,,,,,,93013,PHEV
,,,,,,93014,PHEV
,,,,,,93015,PHEV
,,,,,,93021,PHEV
,,,,,,93022,PHEV
,,,,,,93023,PHEV
,,,,,,93030,PHEV
,,,,,,93033,PHEV
,,,,,,93035,PHEV
,,,,,,93036,PHEV
,,,,,,93041,PHEV
,,,,,,93043,PHEV
,,,,,,93060,PHEV
,,,,,,93063,PHEV
,,,,,,93065,PHEV
,,,,,,93066,PHEV
,,,,,,93067,PHEV
,,,,,,93101,PHEV
,,,,,,93103,PHEV
,,,,,,93105,PHEV
,,,,,,93106,PHEV
,,,,,,93108,PHEV
,,,,,,93109,PHEV
,,,,,,93110,PHEV
,,,,,,93111,PHEV
,,,,,,93117,PHEV
,,,,,,93130,PHEV
,,,,,,93190,PHEV
,,,,,,93204,PHEV
,,,,,,93210,PHEV
,,,,,,93215,PHEV
,,,,,,93221,PHEV
,,,,,,93222,PHEV
,,,,,,93223,PHEV
,,,,,,93225,PHEV
,,,,,,93230,PHEV
,,,,,,93234,PHEV
,,,,,,93240,PHEV
,,,,,,93242,PHEV
,,,,,,93244,PHEV
,,,,,,93245,PHEV
,,,,,,93247,PHEV
,,,,,,93249,PHEV
,,,,,,93250,PHEV
,,,,,,93252,PHEV
,,,,,,93257,PHEV
,,,,,,93263,PHEV
,,,,,,93265,PHEV
,,,,,,93268,PHEV
,,,,,,93271,PHEV
,,,,,,93274,PHEV
,,,,,,93277,PHEV
,,,,,,93280,PHEV
,,,,,,93283,PHEV
,,,,,,93286,PHEV
,,,,,,93291,PHEV
,,,,,,93292,PHEV
,,,,,,93301,PHEV
,,,,,,93304,PHEV
,,,,,,93305,PHEV
,,,,,,93306,PHEV
,,,,,,93307,PHEV
,,,,,,93308,PHEV
,,,,,,93309,PHEV
,,,,,,93311,PHEV
,,,,,,93312,PHEV
,,,,,,93313,PHEV
,,,,,,93314,PHEV
,,,,,,93380,PHEV
,,,,,,93384,PHEV
,,,,,,93390,PHEV
,,,,,,93401,PHEV
,,,,,,93402,PHEV
,,,,,,93405,PHEV
,,,,,,93406,PHEV
,,,,,,93412,PHEV
,,,,,,93420,PHEV
,,,,,,93422,PHEV
,,,,,,93424,PHEV
,,,,,,93426,PHEV
,,,,,,93427,PHEV
,,,,,,93428,PHEV
,,,,,,93430,PHEV
,,,,,,93432,PHEV
,,,,,,93433,PHEV
,,,,,,93436,PHEV
,,,,,,93437,PHEV
,,,,,,93441,PHEV
,,,,,,93442,PHEV
,,,,,,93443,PHEV
,,,,,,93444,PHEV
,,,,,,93445,PHEV
,,,,,,93446,PHEV
,,,,,,93447,PHEV
,,,,,,93449,PHEV
,,,,,,93450,PHEV
,,,,,,93451,PHEV
,,,,,,93453,PHEV
,,,,,,93454,PHEV
,,,,,,93455,PHEV
,,,,,,93456,PHEV
,,,,,,93458,PHEV
,,,,,,93460,PHEV
,,,,,,93463,PHEV
,,,,,,93465,PHEV
,,,,,,93483,PHEV
,,,,,,93510,PHEV
,,,,,,93513,PHEV
,,,,,,93514,PHEV
,,,,,,93518,PHEV
,,,,,,93523,PHEV
,,,,,,93531,PHEV
,,,,,,93532,PHEV
,,,,,,93534,PHEV
,,,,,,93535,PHEV
,,,,,,93536,PHEV
,,,,,,93543,PHEV
,,,,,,93546,PHEV
,,,,,,93550,PHEV
,,,,,,93551,PHEV
,,,,,,93552,PHEV
,,,,,,93553,PHEV
,,,,,,93555,PHEV
,,,,,,93560,PHEV
,,,,,,93561,PHEV
,,,,,,93581,PHEV
,,,,,,93591,PHEV
,,,,,,93601,PHEV
,,,,,,93602,PHEV
,,,,,,93604,PHEV
,,,,,,93605,PHEV
,,,,,,93609,PHEV
,,,,,,93610,PHEV
,,,,,,93611,PHEV
,,,,,,93612,PHEV
,,,,,,93614,PHEV
,,,,,,93615,PHEV
,,,,,,93616,PHEV
,,,,,,93618,PHEV
,,,,,,93619,PHEV
,,,,,,93620,PHEV
,,,,,,93625,PHEV
,,,,,,93626,PHEV
,,,,,,93630,PHEV
,,,,,,93631,PHEV
,,,,,,93635,PHEV
,,,,,,93636,PHEV
,,,,,,93637,PHEV
,,,,,,93638,PHEV
,,,,,,93644,PHEV
,,,,,,93650,PHEV
,,,,,,93653,PHEV
,,,,,,93654,PHEV
,,,,,,93656,PHEV
,,,,,,93657,PHEV
,,,,,,93662,PHEV
,,,,,,93667,PHEV
,,,,,,93675,PHEV
,,,,,,93701,PHEV
,,,,,,93703,PHEV
,,,,,,93704,PHEV
,,,,,,93705,PHEV
,,,,,,93706,PHEV
,,,,,,93710,PHEV
,,,,,,93711,PHEV
,,,,,,93720,PHEV
,,,,,,93721,PHEV
,,,,,,93722,PHEV
,,,,,,93723,PHEV
,,,,,,93725,PHEV
,,,,,,93726,PHEV
,,,,,,93727,PHEV
,,,,,,93728,PHEV
,,,,,,93730,PHEV
,,,,,,93737,PHEV
,,,,,,93901,PHEV
,,,,,,93905,PHEV
,,,,,,93906,PHEV
,,,,,,93907,PHEV
,,,,,,93908,PHEV
,,,,,,93921,PHEV
,,,,,,93922,PHEV
,,,,,,93923,PHEV
,,,,,,93924,PHEV
,,,,,,93927,PHEV
,,,,,,93928,PHEV
,,,,,,93933,PHEV
,,,,,,93940,PHEV
,,,,,,93950,PHEV
,,,,,,93953,PHEV
,,,,,,93955,PHEV
,,,,,,93960,PHEV
,,,,,,94002,PHEV
,,,,,,94005,PHEV
,,,,,,94010,PHEV
,,,,,,94011,PHEV
,,,,,,94014,PHEV
,,,,,,94015,PHEV
,,,,,,94018,PHEV
,,,,,,94019,PHEV
,,,,,,94020,PHEV
,,,,,,94022,PHEV
,,,,,,94023,PHEV
,,,,,,94024,PHEV
,,,,,,94025,PHEV
,,,,,,94026,PHEV
,,,,,,94027,PHEV
,,,,,,94028,PHEV
,,,,,,94030,PHEV
,,,,,,94037,PHEV
,,,,,,94038,PHEV
,,,,,,94040,PHEV
,,,,,,94041,PHEV
,,,,,,94042,PHEV
,,,,,,94043,PHEV
,,,,,,94044,PHEV
,,,,,,94060,PHEV
,,,,,,94061,PHEV
,,,,,,94062,PHEV
,,,,,,94063,PHEV
,,,,,,94065,PHEV
,,,,,,94066,PHEV
,,,,,,94070,PHEV
,,,,,,94080,PHEV
,,,,,,94085,PHEV
,,,,,,94086,PHEV
,,,,,,94087,PHEV
,,,,,,94088,PHEV
,,,,,,94089,PHEV
,,,,,,94102,PHEV
,,,,,,94103,PHEV
,,,,,,94104,PHEV
,,,,,,94105,PHEV
,,,,,,94107,PHEV
,,,,,,94108,PHEV
,,,,,,94109,PHEV
,,,,,,94110,PHEV
,,,,,,94111,PHEV
,,,,,,94112,PHEV
,,,,,,94114,PHEV
,,,,,,94115,PHEV
,,,,,,94116,PHEV
,,,,,,94117,PHEV
,,,,,,94118,PHEV
,,,,,,94121,PHEV
,,,,,,94122,PHEV
,,,,,,94123,PHEV
,,,,,,94124,PHEV
,,,,,,94126,PHEV
,,,,,,94127,PHEV
,,,,,,94129,PHEV
,,,,,,94130,PHEV
,,,,,,94131,PHEV
,,,,,,94132,PHEV
,,,,,,94133,PHEV
,,,,,,94134,PHEV
,,,,,,94158,PHEV
,,,,,,94232,PHEV
,,,,,,94244,PHEV
,,,,,,94301,PHEV
,,,,,,94303,PHEV
,,,,,,94304,PHEV
,,,,,,94305,PHEV
,,,,,,94306,PHEV
,,,,,,94401,PHEV
,,,,,,94402,PHEV
,,,,,,94403,PHEV
,,,,,,94404,PHEV
,,,,,,94501,PHEV
,,,,,,94502,PHEV
,,,,,,94503,PHEV
,,,,,,94505,PHEV
,,,,,,94506,PHEV
,,,,,,94507,PHEV
,,,,,,94508,PHEV
,,,,,,94509,PHEV
,,,,,,94510,PHEV
,,,,,,94512,PHEV
,,,,,,94513,PHEV
,,,,,,94515,PHEV
,,,,,,94517,PHEV
,,,,,,94518,PHEV
,,,,,,94519,PHEV
,,,,,,94520,PHEV
,,,,,,94521,PHEV
,,,,,,94523,PHEV
,,,,,,94525,PHEV
,,,,,,94526,PHEV
,,,,,,94527,PHEV
,,,,,,94528,PHEV
,,,,,,94530,PHEV
,,,,,,94531,PHEV
,,,,,,94533,PHEV
,,,,,,94534,PHEV
,,,,,,94535,PHEV
,,,,,,94536,PHEV
,,,,,,94538,PHEV
,,,,,,94539,PHEV
,,,,,,94540,PHEV
,,,,,,94541,PHEV
,,,,,,94542,PHEV
,,,,,,94544,PHEV
,,,,,,94545,PHEV
,,,,,,94546,PHEV
,,,,,,94547,PHEV
,,,,,,94549,PHEV
,,,,,,94550,PHEV
,,,,,,94551,PHEV
,,,,,,94552,PHEV
,,,,,,94553,PHEV
,,,,,,94555,PHEV
,,,,,,94556,PHEV
,,,,,,94558,PHEV
,,,,,,94559,PHEV
,,,,,,94560,PHEV
,,,,,,94561,PHEV
,,,,,,94563,PHEV
,,,,,,94564,PHEV
,,,,,,94565,PHEV
,,,,,,94566,PHEV
,,,,,,94567,PHEV
,,,,,,94568,PHEV
,,,,,,94569,PHEV
,,,,,,94570,PHEV
,,,,,,94571,PHEV
,,,,,,94572,PHEV
,,,,,,94574,PHEV
,,,,,,94577,PHEV
,,,,,,94578,PHEV
,,,,,,94579,PHEV
,,,,,,94580,PHEV
,,,,,,94582,PHEV
,,,,,,94583,PHEV
,,,,,,94585,PHEV
,,,,,,94586,PHEV
,,,,,,94587,PHEV
,,,,,,94588,PHEV
,,,,,,94589,PHEV
,,,,,,94590,PHEV
,,,,,,94591,PHEV
,,,,,,94592,PHEV
,,,,,,94595,PHEV
,,,,,,94596,PHEV
,,,,,,94597,PHEV
,,,,,,94598,PHEV
,,,,,,94599,PHEV
,,,,,,94601,PHEV
,,,,,,94602,PHEV
,,,,,,94603,PHEV
,,,,,,94605,PHEV
,,,,,,94606,PHEV
,,,,,,94607,PHEV
,,,,,,94608,PHEV
,,,,,,94609,PHEV
,,,,,,94610,PHEV
,,,,,,94611,PHEV
,,,,,,94612,PHEV
,,,,,,94618,PHEV
,,,,,,94619,PHEV
,,,,,,94621,PHEV
,,,,,,94702,PHEV
,,,,,,94703,PHEV
,,,,,,94704,PHEV
,,,,,,94705,PHEV
,,,,,,94706,PHEV
,,,,,,94707,PHEV
,,,,,,94708,PHEV
,,,,,,94709,PHEV
,,,,,,94710,PHEV
,,,,,,94801,PHEV
,,,,,,94803,PHEV
,,,,,,94804,PHEV
,,,,,,94805,PHEV
,,,,,,94806,PHEV
,,,,,,94807,PHEV
,,,,,,94820,PHEV
,,,,,,94901,PHEV
,,,,,,94903,PHEV
,,,,,,94904,PHEV
,,,,,,94915,PHEV
,,,,,,94920,PHEV
,,,,,,94923,PHEV
,,,,,,94924,PHEV
,,,,,,94925,PHEV
,,,,,,94927,PHEV
,,,,,,94928,PHEV
,,,,,,94929,PHEV
,,,,,,94930,PHEV
,,,,,,94931,PHEV
,,,,,,94933,PHEV
,,,,,,94938,PHEV
,,,,,,94939,PHEV
,,,,,,94941,PHEV
,,,,,,94945,PHEV
,,,,,,94947,PHEV
,,,,,,94949,PHEV
,,,,,,94951,PHEV
,,,,,,94952,PHEV
,,,,,,94953,PHEV
,,,,,,94954,PHEV
,,,,,,94956,PHEV
,,,,,,94957,PHEV
,,,,,,94960,PHEV
,,,,,,94965,PHEV
,,,,,,94966,PHEV
,,,,,,94970,PHEV
,,,,,,94971,PHEV
,,,,,,94972,PHEV
,,,,,,94973,PHEV
,,,,,,95002,PHEV
,,,,,,95003,PHEV
,,,,,,95004,PHEV
,,,,,,95005,PHEV
,,,,,,95006,PHEV
,,,,,,95007,PHEV
,,,,,,95008,PHEV
,,,,,,95010,PHEV
,,,,,,95012,PHEV
,,,,,,95013,PHEV
,,,,,,95014,PHEV
,,,,,,95015,PHEV
,,,,,,95017,PHEV
,,,,,,95018,PHEV
,,,,,,95020,PHEV
,,,,,,95021,PHEV
,,,,,,95023,PHEV
,,,,,,95030,PHEV
,,,,,,95032,PHEV
,,,,,,95033,PHEV
,,,,,,95035,PHEV
,,,,,,95036,PHEV
,,,,,,95037,PHEV
,,,,,,95038,PHEV
,,,,,,95039,PHEV
,,,,,,95043,PHEV
,,,,,,95045,PHEV
,,,,,,95046,PHEV
,,,,,,95050,PHEV
,,,,,,95051,PHEV
,,,,,,95054,PHEV
,,,,,,95060,PHEV
,,,,,,95062,PHEV
,,,,,,95063,PHEV
,,,,,,95064,PHEV
,,,,,,95065,PHEV
,,,,,,95066,PHEV
,,,,,,95070,PHEV
,,,,,,95073,PHEV
,,,,,,95076,PHEV
,,,,,,95110,PHEV
,,,,,,95111,PHEV
,,,,,,95112,PHEV
,,,,,,95113,PHEV
,,,,,,95116,PHEV
,,,,,,95117,PHEV
,,,,,,95118,PHEV
,,,,,,95119,PHEV
,,,,,,95120,PHEV
,,,,,,95121,PHEV
,,,,,,95122,PHEV
,,,,,,95123,PHEV
,,,,,,95124,PHEV
,,,,,,95125,PHEV
,,,,,,95126,PHEV
,,,,,,95127,PHEV
,,,,,,95128,PHEV
,,,,,,95129,PHEV
,,,,,,95130,PHEV
,,,,,,95131,PHEV
,,,,,,95132,PHEV
,,,,,,95133,PHEV
,,,,,,95134,PHEV
,,,,,,95135,PHEV
,,,,,,95136,PHEV
,,,,,,95138,PHEV
,,,,,,95139,PHEV
,,,,,,95140,PHEV
,,,,,,95148,PHEV
,,,,,,95153,PHEV
,,,,,,95154,PHEV
,,,,,,95157,PHEV
,,,,,,95161,PHEV
,,,,,,95203,PHEV
,,,,,,95204,PHEV
,,,,,,95205,PHEV
,,,,,,95206,PHEV
,,,,,,95207,PHEV
,,,,,,95209,PHEV
,,,,,,95210,PHEV
,,,,,,95212,PHEV
,,,,,,95215,PHEV
,,,,,,95219,PHEV
,,,,,,95220,PHEV
,,,,,,95222,PHEV
,,,,,,95223,PHEV
,,,,,,95227,PHEV
,,,,,,95228,PHEV
,,,,,,95230,PHEV
,,,,,,95231,PHEV
,,,,,,95240,PHEV
,,,,,,95241,PHEV
,,,,,,95242,PHEV
,,,,,,95245,PHEV
,,,,,,95247,PHEV
,,,,,,95249,PHEV
,,,,,,95252,PHEV
,,,,,,95258,PHEV
,,,,,,95301,PHEV
,,,,,,95304,PHEV
,,,,,,95305,PHEV
,,,,,,95307,PHEV
,,,,,,95310,PHEV
,,,,,,95315,PHEV
,,,,,,95316,PHEV
,,,,,,95318,PHEV
,,,,,,95320,PHEV
,,,,,,95321,PHEV
,,,,,,95322,PHEV
,,,,,,95324,PHEV
,,,,,,95326,PHEV
,,,,,,95329,PHEV
,,,,,,95330,PHEV
,,,,,,95334,PHEV
,,,,,,95336,PHEV
,,,,,,95337,PHEV
,,,,,,95338,PHEV
,,,,,,95340,PHEV
,,,,,,95341,PHEV
,,,,,,95348,PHEV
,,,,,,95350,PHEV
,,,,,,95351,PHEV
,,,,,,95354,PHEV
,,,,,,95355,PHEV
,,,,,,95356,PHEV
,,,,,,95357,PHEV
,,,,,,95358,PHEV
,,,,,,95360,PHEV
,,,,,,95361,PHEV
,,,,,,95363,PHEV
,,,,,,95366,PHEV
,,,,,,95367,PHEV
,,,,,,95368,PHEV
,,,,,,95370,PHEV
,,,,,,95376,PHEV
,,,,,,95377,PHEV
,,,,,,95380,PHEV
,,,,,,95382,PHEV
,,,,,,95383,PHEV
,,,,,,95386,PHEV
,,,,,,95388,PHEV
,,,,,,95391,PHEV
,,,,,,95401,PHEV
,,,,,,95403,PHEV
,,,,,,95404,PHEV
,,,,,,95405,PHEV
,,,,,,95407,PHEV
,,,,,,95409,PHEV
,,,,,,95421,PHEV
,,,,,,95422,PHEV
,,,,,,95423,PHEV
,,,,,,95425,PHEV
,,,,,,95427,PHEV
,,,,,,95428,PHEV
,,,,,,95431,PHEV
,,,,,,95436,PHEV
,,,,,,95437,PHEV
,,,,,,95439,PHEV
,,,,,,95441,PHEV
,,,,,,95442,PHEV
,,,,,,95443,PHEV
,,,,,,95445,PHEV
,,,,,,95446,PHEV
,,,,,,95448,PHEV
,,,,,,95449,PHEV
,,,,,,95450,PHEV
,,,,,,95451,PHEV
,,,,,,95452,PHEV
,,,,,,95453,PHEV
,,,,,,95454,PHEV
,,,,,,95456,PHEV
,,,,,,95458,PHEV
,,,,,,95459,PHEV
,,,,,,95461,PHEV
,,,,,,95462,PHEV
,,,,,,95465,PHEV
,,,,,,95467,PHEV
,,,,,,95469,PHEV
,,,,,,95470,PHEV
,,,,,,95472,PHEV
,,,,,,95473,PHEV
,,,,,,95476,PHEV
,,,,,,95480,PHEV
,,,,,,95482,PHEV
,,,,,,95490,PHEV
,,,,,,95492,PHEV
,,,,,,95501,PHEV
,,,,,,95502,PHEV
,,,,,,95503,PHEV
,,,,,,95518,PHEV
,,,,,,95519,PHEV
,,,,,,95521,PHEV
,,,,,,95524,PHEV
,,,,,,95525,PHEV
,,,,,,95531,PHEV
,,,,,,95540,PHEV
,,,,,,95543,PHEV
,,,,,,95547,PHEV
,,,,,,95549,PHEV
,,,,,,95553,PHEV
,,,,,,95564,PHEV
,,,,,,95567,PHEV
,,,,,,95570,PHEV
,,,,,,95602,PHEV
,,,,,,95603,PHEV
,,,,,,95604,PHEV
,,,,,,95605,PHEV
,,,,,,95606,PHEV
,,,,,,95608,PHEV
,,,,,,95610,PHEV
,,,,,,95614,PHEV
,,,,,,95616,PHEV
,,,,,,95617,PHEV
,,,,,,95618,PHEV
,,,,,,95619,PHEV
,,,,,,95620,PHEV
,,,,,,95621,PHEV
,,,,,,95623,PHEV
,,,,,,95624,PHEV
,,,,,,95626,PHEV
,,,,,,95628,PHEV
,,,,,,95629,PHEV
,,,,,,95630,PHEV
,,,,,,95631,PHEV
,,,,,,95632,PHEV
,,,,,,95633,PHEV
,,,,,,95634,PHEV
,,,,,,95636,PHEV
,,,,,,95638,PHEV
,,,,,,95640,PHEV
,,,,,,95642,PHEV
,,,,,,95646,PHEV
,,,,,,95648,PHEV
,,,,,,95650,PHEV
,,,,,,95652,PHEV
,,,,,,95655,PHEV
,,,,,,95658,PHEV
,,,,,,95659,PHEV
,,,,,,95660,PHEV
,,,,,,95661,PHEV
,,,,,,95662,PHEV
,,,,,,95663,PHEV
,,,,,,95664,PHEV
,,,,,,95665,PHEV
,,,,,,95666,PHEV
,,,,,,95667,PHEV
,,,,,,95668,PHEV
,,,,,,95669,PHEV
,,,,,,95670,PHEV
,,,,,,95672,PHEV
,,,,,,95673,PHEV
,,,,,,95674,PHEV
,,,,,,95677,PHEV
,,,,,,95678,PHEV
,,,,,,95682,PHEV
,,,,,,95683,PHEV
,,,,,,95684,PHEV
,,,,,,95685,PHEV
,,,,,,95687,PHEV
,,,,,,95688,PHEV
,,,,,,95691,PHEV
,,,,,,95692,PHEV
,,,,,,95693,PHEV
,,,,,,95694,PHEV
,,,,,,95695,PHEV
,,,,,,95696,PHEV
,,,,,,95701,PHEV
,,,,,,95709,PHEV
,,,,,,95713,PHEV
,,,,,,95722,PHEV
,,,,,,95726,PHEV
,,,,,,95741,PHEV
,,,,,,95742,PHEV
,,,,,,95746,PHEV
,,,,,,95747,PHEV
,,,,,,95757,PHEV
,,,,,,95758,PHEV
,,,,,,95759,PHEV
,,,,,,95762,PHEV
,,,,,,95763,PHEV
,,,,,,95765,PHEV
,,,,,,95776,PHEV
,,,,,,95798,PHEV
,,,,,,95811,PHEV
,,,,,,95812,PHEV
